Nitrogen,Phosphorus,Potassium,humidity,ph,temperature,rainfall,label
118,13,54,89.81574032,6.039584629,24.41311871,44.07843475,14
83,25,53,80.04678201,6.057697106,26.49195283,57.72799157,14
86,15,47,84.18406764,6.423898762,24.04355803,53.78929956,14
101,10,47,83.31883376,6.936997681,25.5421695,57.57343233,14
119,9,50,83.9195902,6.251286661,26.74550678,40.794305,14
104,17,46,80.22972777,6.190015912,25.7131428,43.08961827,14
95,12,51,84.1726996,6.681606702,25.76484262,44.22066914,14
102,14,52,89.64815231,6.51075991,26.79489868,57.74091817,14
109,21,55,89.73524177,6.770278088,24.9004602,57.44942094,14
81,18,50,88.22874955,6.429788073,26.80750629,58.79889057,14
103,17,51,80.02621335,6.209888345,25.11189154,44.20656987,14
105,14,50,87.6883982,6.419052193,26.2148837,59.65590798,14
97,8,52,86.97190046,6.237861736,24.9103226,49.48575692,14
120,19,49,84.26830701,6.762471629,25.79448878,56.45229202,14
95,16,55,87.55055105,6.612847999,25.26931156,40.12650421,14
83,29,52,87.5931128,6.704688865,25.76402693,46.05122728,14
83,9,45,89.13163965,6.049609892,25.85483596,46.85176955,14
91,21,50,81.44030363,6.762030215,24.33528185,48.32113628,14
116,5,54,80.99313508,6.65398725,25.37601283,57.23028471,14
112,28,54,85.05318563,6.738030547,24.86094646,55.29563514,14
88,29,51,88.94568335,6.095689937,24.71885473,48.45978627,14
118,15,45,84.20576992,6.538006356,24.21495706,48.01138482,14
92,21,48,82.043255,6.377427122,25.81692236,54.82963379,14
106,14,45,84.16390229,6.417011754,24.47018505,57.26773002,14
99,5,47,84.84494575,6.649086972,24.13078816,51.19470197,14
98,8,51,86.52258079,6.25933595,26.1793464,49.43050977,14
108,22,46,86.7295205,6.121168559,26.17668721,53.33484977,14
119,7,55,84.6378378,6.031424482,26.03867719,44.3993381,14
117,27,48,82.39053979,6.835268184,26.53259325,54.30660782,14
109,10,53,87.8274604,6.551750306,26.81938687,46.06193778,14
80,16,46,81.40297428,6.940236218,25.50405534,48.47833278,14
100,18,52,80.38266489,6.87606733,26.20234499,56.47941847,14
91,7,53,89.28272716,6.457216535,25.13735887,43.52897517,14
86,6,53,83.47202566,6.921847888,25.92030221,42.10681516,14
107,5,52,89.98405233,6.881425746,26.6634609,57.40847165,14
103,16,49,81.64075303,6.915717008,24.06731461,51.75212401,14
101,20,48,82.75411437,6.206247494,24.6774157,57.05709413,14
85,25,47,87.64081095,6.29542477,26.11440416,58.48160844,14
84,7,51,87.65694462,6.399669044,26.81530456,55.74073582,14
102,28,54,80.27525115,6.862157042,25.15623099,55.49541453,14
98,25,52,83.15393658,6.224066378,25.2801372,49.29456609,14
97,25,50,80.90127035,6.093814669,26.22005978,49.08553937,14
90,16,45,80.61750795,6.291540278,24.92093261,50.55710813,14
95,12,46,81.01009354,6.32281728,26.21667586,54.65423596,14
82,23,49,87.21986949,6.873283991,26.81383586,51.70497792,14
82,25,51,87.47409052,6.074209622,24.31334971,48.11248366,14
110,28,46,88.04541346,6.49889585,24.29105004,51.26046418,14
118,21,51,86.33904774,6.678805092,24.42998931,48.58241822,14
120,20,45,88.6984228,6.114128685,25.66576039,54.22722466,14
91,7,52,83.46230461,6.405054243,25.07803672,56.39962921,14
81,6,55,85.87059083,6.110142735,24.88910524,51.70699144,14
101,13,54,82.91481799,6.828982708,25.42900869,56.34144589,14
101,17,55,87.1269128,6.451499764,24.37118217,44.63907691,14
111,6,53,88.59143088,6.313512999,26.4930645,46.06382209,14
107,10,49,89.00481725,6.755192025,25.83202912,45.24690619,14
115,11,46,89.39655519,6.623167177,24.41592661,40.32161859,14
84,25,52,81.2514818,6.12532356,24.37190239,44.20899581,14
120,7,47,83.03687902,6.653867608,24.24782473,54.7657624,14
91,12,46,85.49938185,6.343942518,24.64458469,48.31219031,14
89,22,52,86.10782926,6.217300786,24.89681131,53.14626213,14
113,19,46,81.12122989,6.286387658,25.41864024,49.52320689,14
97,22,50,86.14585891,6.7698938,26.26028739,58.97878791,14
117,30,50,87.20772913,6.744966312,24.90123934,46.59207341,14
90,14,52,89.20454622,6.391858432,24.84740848,59.67927244,14
104,23,47,86.70068316,6.770434148,26.98212846,42.91292205,14
81,16,45,86.25426228,6.727468157,26.90435747,59.75980023,14
88,5,47,86.67468041,6.662244646,25.86475496,41.16554802,14
92,7,45,81.14149505,6.944640222,26.70607759,51.51033554,14
81,18,50,80.91934337,6.507110986,26.44019475,47.81847573,14
111,5,55,84.42478917,6.520663422,26.283443,50.78669728,14
108,23,51,83.85039964,6.106500787,26.84366082,40.228644,14
113,30,50,83.9862443,6.277484043,26.03967219,43.87712348,14
83,10,53,85.00802358,6.195142279,24.92994759,48.75859458,14
101,11,51,84.24340241,6.792035575,25.50736962,44.2068997,14
114,21,55,87.9392312,6.472756256,25.4438391,57.51549686,14
99,6,45,86.5507939,6.000975617,26.12588914,40.71210074,14
92,20,55,87.5267616,6.587791262,25.10474753,59.26519444,14
92,7,48,86.63249555,6.956508826,26.27520631,54.38748495,14
91,24,55,83.09194521,6.259086583,26.27061608,46.76837499,14
110,21,54,87.82430156,6.747537642,26.73690828,47.46447019,14
112,25,51,85.5667282,6.932537231,25.04746944,56.72496677,14
89,25,54,85.56967628,6.353107393,24.69368934,48.99390828,14
100,10,53,84.60808277,6.211748957,24.54356968,42.00660251,14
83,22,54,81.96664832,6.277245254,25.89762315,54.49960057,14
95,14,50,84.31756844,6.560443519,26.6333118,56.31866159,14
119,30,49,80.45846265,6.903020221,25.35794749,47.72078245,14
97,12,47,89.63667876,6.765094964,25.28784623,58.28697664,14
110,7,45,84.69546874,6.189213927,26.63838589,48.32428609,14
96,18,50,84.30533791,6.904241707,25.3310446,41.53218699,14
83,23,55,83.89241484,6.463271076,26.89750174,43.97193745,14
120,24,47,89.4138489,6.260838965,26.98603693,58.54876687,14
115,17,55,94.11878202,6.776533055,27.57826922,28.08253201,15
114,27,48,93.03555162,6.528404378,27.82054812,26.32405487,15
101,25,52,94.22237826,6.750145572,29.09910406,22.52497327,15
118,18,52,90.83130708,6.562832807,28.04943594,20.76223014,15
95,26,45,94.55695552,6.117530021,29.91690582,28.16057247,15
81,25,49,93.25103208,6.076459669,29.86895762,26.26243014,15
117,24,53,92.21405224,6.293486295,29.17220859,21.30290472,15
114,30,51,90.06998135,6.069171847,29.24908541,25.93496537,15
113,6,52,90.35567642,6.740983646,27.76317235,25.21609113,15
108,26,52,94.26765349,6.201797639,28.82629037,26.23838511,15
81,30,48,92.09688432,6.041027474,28.52379742,29.86681385,15
115,9,52,90.97685539,6.019372459,29.06785065,29.1194739,15
83,7,45,90.73891887,6.704104127,29.08417927,25.33014238,15
84,21,55,94.79453182,6.494251024,28.47090661,21.08484101,15
109,26,45,90.38971208,6.224535449,28.27973674,21.58992507,15
95,27,55,91.21322065,6.160414414,28.47212559,20.88620369,15
119,5,55,94.30111601,6.168757984,29.68846716,26.83924845,15
110,14,51,91.66737633,6.085444691,27.02415146,21.26034986,15
82,18,48,94.16748386,6.159050816,29.09588297,26.70581328,15
87,14,48,92.58862544,6.606033244,29.69238699,29.1102594,15
85,9,53,92.86798698,6.447662945,28.20619412,28.78654515,15
100,6,53,93.92217834,6.105909623,29.05248036,23.66620626,15
107,12,46,93.61870344,6.559763394,29.57240298,27.56918621,15
91,13,47,92.43510994,6.14410903,29.10968327,27.95602304,15
102,25,50,92.91440379,6.099662369,28.20480805,20.36001144,15
117,25,53,92.12543021,6.413927319,29.11858526,24.52020164,15
85,21,52,90.10051615,6.075144116,29.62800691,23.69586761,15
104,25,55,90.36881284,6.123802502,29.81196601,22.68766503,15
102,24,54,90.93897939,6.698468621,27.72338349,22.81863447,15
116,25,50,92.92367701,6.088885814,29.26092798,28.70627683,15
100,17,48,94.29753295,6.367800632,29.72791119,26.52364146,15
110,25,54,90.78413842,6.425930938,28.91105641,23.44398467,15
104,25,51,93.88482153,6.469983276,28.96361426,23.56130173,15
107,11,54,91.33617236,6.094016338,28.59052369,29.44008034,15
98,26,52,90.69759008,6.150090899,27.33897716,28.69113835,15
88,17,52,90.75284363,6.646962425,29.90415889,25.37828397,15
87,25,46,90.02696201,6.379690748,27.42711692,21.7508774,15
120,8,46,90.70937262,6.732834334,29.55657523,28.36535596,15
95,13,46,93.76312893,6.126019932,29.84070774,23.28207838,15
108,22,47,91.72742702,6.161123579,28.53545677,25.1290048,15
82,13,52,94.86907886,6.442810053,27.11535046,26.51924782,15
120,23,55,91.60666594,6.732049075,27.84492803,26.47844429,15
110,22,47,91.82172592,6.243673725,29.03157242,24.93861254,15
95,23,45,90.56698742,6.266208727,27.82424457,21.19014526,15
106,10,49,92.00687531,6.350623739,27.72653142,20.21126747,15
99,12,52,94.30759855,6.002927293,28.69708334,22.21807088,15
106,20,51,90.97015715,6.342573112,29.73019662,20.49035619,15
83,11,53,92.91778307,6.163921248,29.54097171,21.9653077,15
117,19,55,91.78336933,6.121745389,28.80311922,25.16359891,15
98,26,49,90.53330091,6.130160473,27.29035669,23.49535234,15
113,20,48,94.87679041,6.440584681,27.46583649,27.27899847,15
101,17,47,94.72981338,6.185053234,29.49401389,26.30820876,15
98,7,45,92.51054946,6.157724816,27.79161808,26.85422624,15
93,22,48,91.52291141,6.776987974,29.12533739,21.90440445,15
95,21,47,93.56161439,6.431970877,27.93114233,20.66127836,15
109,12,48,92.12534736,6.708743843,29.45771748,20.76212031,15
118,12,47,92.17444796,6.010739645,27.96872279,28.94766949,15
100,14,49,91.07574233,6.365956658,29.48882958,26.01909355,15
89,9,47,90.77069618,6.668382766,29.47156259,28.75226067,15
95,16,46,90.14362622,6.74669542,27.0767265,24.4514648,15
95,7,45,90.80015308,6.031665834,27.30008597,25.09484511,15
87,6,45,90.79007335,6.40077205,29.82729394,22.84203589,15
93,20,50,93.22980899,6.448792689,29.93061247,24.34814338,15
84,29,49,93.90741192,6.251420275,29.94349168,20.39020503,15
111,5,47,91.47355778,6.274452811,28.03306461,21.17924769,15
111,5,52,94.0371147,6.135996372,29.8843055,21.0000988,15
111,15,54,92.91185695,6.194090172,27.7058373,22.06207161,15
89,11,47,94.65343534,6.327822962,29.78714005,27.8659442,15
110,15,48,92.86597437,6.212567211,28.57819995,27.5987178,15
95,30,52,90.33698678,6.640470863,29.48069921,26.0365768,15
115,12,52,94.96218673,6.685553129,27.51492243,21.01796432,15
120,25,50,94.81637388,6.327210469,28.05457761,21.84869328,15
102,11,45,93.12603235,6.35544263,29.03167341,24.15591199,15
94,5,55,91.89216849,6.085682344,28.5854649,26.88372572,15
84,18,46,93.42402083,6.781050373,27.08808014,25.32159689,15
107,22,54,90.84660317,6.630301421,27.99611732,21.61893763,15
80,18,52,91.14849627,6.484799661,27.87317436,24.05207925,15
86,18,45,90.71832938,6.566759102,28.96586565,22.25838137,15
113,28,48,92.48839665,6.170520518,28.87726019,24.44267592,15
115,18,53,94.19790371,6.012480351,29.17052093,22.06994464,15
82,20,54,90.01506395,6.541150335,29.34033587,21.44532907,15
98,22,47,91.91533173,6.341400922,29.07265321,28.83568362,15
117,25,54,92.50969311,6.150686364,28.68275966,29.11187663,15
83,15,49,91.39356832,6.438008153,28.92705913,23.20076686,15
120,16,51,91.64193051,6.547041903,27.99901833,23.28618248,15
111,5,50,91.79742953,6.399891457,27.59350075,24.84266123,15
85,21,47,90.60932469,6.186770318,29.87331077,24.69720481,15
90,23,54,90.45773041,6.159020864,28.55852465,27.26588346,15
99,29,55,91.46241065,6.660954816,29.19378695,26.48240255,15
102,11,47,92.78226196,6.504906979,27.98780984,27.14509034,15
80,18,51,91.81758779,6.706053225,28.05380704,20.76582087,15
87,21,52,94.2911951,6.067665498,27.3506296,27.21244021,15
114,8,52,94.5513539,6.419083092,29.34081108,28.22908103,15
99,6,46,94.22253035,6.39637861,28.61475136,28.98574189,15
89,25,50,91.34685096,6.375923383,27.04863538,25.08146686,15
96,13,55,94.57459443,6.700337732,29.5275305,21.13545688,15
82,26,47,93.46806467,6.565312653,28.50416396,24.20007242,15
106,21,52,94.78993038,6.286515359,28.89578588,23.0362503,15
90,15,52,91.3821731,6.448061578,27.04927452,23.65747461,15
106,16,54,91.69532178,6.585872508,28.96017885,24.7458198,15
24,128,196,90.69489172,5.521466996,22.75088787,110.4317855,16
7,144,197,94.34814995,6.133220586,23.8494014,114.0512495,16
14,128,205,94.58900601,6.226289556,22.60800988,116.0396587,16
8,120,201,91.13435689,6.321152192,21.18667419,122.233323,16
20,129,201,91.69913296,5.587905967,23.41044706,116.0777931,16
32,137,204,93.12859895,5.824151693,22.86006627,117.7296726,16
27,139,205,93.40819246,5.772179946,22.48403042,105.5473627,16
0,123,205,92.96129462,5.790993052,22.02775403,121.1349176,16
22,144,196,91.68748063,6.499226821,21.91191314,117.0761277,16
1,124,199,93.27392415,5.658473817,23.71059131,112.6676589,16
30,122,197,92.72043743,5.573241391,21.37784654,106.1417017,16
29,121,196,94.32130209,6.079497202,22.84852833,123.5977843,16
13,126,204,92.79630809,6.383180271,23.1094265,108.183792,16
9,139,199,94.54128292,5.867420996,23.25230817,105.3558408,16
0,133,200,90.4935574,5.708418722,23.67287749,104.2298028,16
30,143,199,90.59810302,5.7983508,23.76881552,102.2648546,16
36,140,198,91.47684705,6.28188384,23.34386401,104.4267991,16
37,137,199,90.18451645,5.697945522,22.63946441,108.3405879,16
33,121,203,94.76285385,5.605934087,22.45696744,114.8407725,16
7,144,195,93.58065995,5.85648105,22.96388477,104.6472986,16
35,128,205,93.56585985,6.041053829,21.07273439,107.8737015,16
29,128,198,92.70785115,5.685062404,22.44075021,121.4977331,16
2,143,196,90.45261746,5.669489065,22.71271308,109.8852597,16
34,140,198,93.44006288,5.751707342,21.70416965,115.1781396,16
29,144,204,92.48667725,5.800448951,22.43324518,119.1025189,16
32,141,203,92.84416234,5.821347769,21.25941052,109.0658471,16
13,144,197,94.89613443,6.28022267,22.9215706,105.6941544,16
25,143,198,91.51861705,6.027314401,22.81212536,107.855225,16
9,137,200,90.6878768,5.636687393,21.12152071,102.8017203,16
6,144,198,90.31528693,5.559363609,21.11478672,104.5086618,16
37,126,196,90.97597665,5.596449493,23.59997268,107.1728191,16
2,120,203,94.71203306,5.893492999,23.12652652,108.6211833,16
11,143,197,93.3204487,5.875718516,22.98458907,122.1952483,16
10,141,201,90.97818277,6.386021424,22.12659387,104.5412275,16
24,142,202,91.48135786,5.710819862,22.53779727,101.8474768,16
23,138,195,91.70292746,5.795985716,22.49095104,124.3915101,16
18,125,204,94.47811755,6.046673619,22.35548159,116.7366261,16
13,121,196,93.50574163,6.443382913,22.20700989,120.1593771,16
26,122,202,94.73763514,5.617227184,22.44516988,107.1843273,16
28,123,202,92.12438519,6.442289294,22.76643029,120.4359949,16
26,121,201,90.02575116,6.162034371,22.19109412,112.3126628,16
21,137,196,91.70293849,5.812781806,23.6119202,123.5900822,16
21,135,198,94.92048112,5.765015126,23.86087054,105.0241329,16
5,144,205,92.62665309,6.184922574,21.42177231,102.8045658,16
2,123,205,90.78572467,5.739652177,22.36629253,124.9831618,16
15,133,199,91.61001707,5.824778636,23.99686172,117.6102915,16
31,130,198,92.73446667,5.554823557,21.80129837,120.0586671,16
25,143,200,92.80441624,6.024248787,23.80436344,100.6192543,16
16,143,204,91.53331177,5.631333387,23.71475278,121.8961665,16
19,122,202,90.37981478,5.811975094,23.34467359,112.8954016,16
10,125,196,90.03577124,5.730557448,22.31253665,113.0688155,16
20,139,202,92.21083961,5.66999105,23.50201428,107.9868949,16
28,123,198,91.45665004,5.682751473,23.46260321,111.7763395,16
28,136,200,92.39544055,6.245858905,23.06204373,114.7399101,16
2,131,199,91.22759742,6.017370134,22.47420512,124.2179699,16
2,140,197,92.82223419,5.53456749,22.69780133,105.0508234,16
27,138,201,93.90191078,5.952367662,23.66682067,105.4004751,16
30,127,204,92.45878335,6.126436584,22.50050273,100.9343903,16
32,145,203,90.84422164,6.406818518,23.83053666,109.5966791,16
29,139,205,93.74461474,6.155939453,23.64142354,116.6912176,16
26,126,195,92.99124545,5.878568981,21.41363812,118.3979065,16
40,136,202,94.5764581,5.935336308,22.85267372,117.5314026,16
6,124,200,93.84505029,5.971332179,22.98208095,109.5852253,16
35,138,200,90.80819418,5.67130617,21.19909519,103.6838922,16
17,136,196,90.49939035,5.882155988,23.87192332,103.0548094,16
33,134,205,94.33919546,6.08551916,21.0365275,114.7412734,16
16,143,197,93.51978375,5.90402645,22.61711614,116.9256766,16
27,120,200,90.74531921,6.110218826,21.45278675,116.7036582,16
29,145,205,92.12992101,6.212302608,22.81227579,109.3383552,16
3,141,197,91.12719303,6.142803397,21.98141856,115.4789148,16
15,123,204,92.54780429,6.365972688,22.52709326,115.3830068,16
5,136,195,91.92360477,6.264202804,22.35628673,107.7697413,16
10,136,204,92.15595143,6.276198595,21.19852186,105.8554351,16
7,141,195,93.45067555,5.514253142,23.8812458,104.9116663,16
2,129,201,94.36803516,5.682343744,22.78234161,122.1449949,16
29,138,197,92.43764169,5.830892252,22.19055385,121.6622761,16
30,137,200,90.70475565,5.603413172,22.91430043,118.6044645,16
29,132,204,90.22507299,6.0967531,23.08950736,108.2166601,16
14,139,197,92.83975602,6.056529526,21.72484506,121.6961761,16
18,125,203,91.59234006,6.160267496,22.44307715,102.5565807,16
33,143,204,91.95769858,5.814434775,21.1316077,122.5391946,16
40,144,196,92.25479855,5.987262638,22.71750705,107.0289866,16
9,143,197,92.88160462,5.570020684,23.75033085,117.6602827,16
38,135,203,93.661643,5.965551311,23.76121837,100.825956,16
28,130,196,94.67695747,6.062356467,22.13450646,112.9203223,16
35,142,203,90.23730166,5.895319002,21.17089176,123.6495149,16
12,129,205,91.15761594,6.119432215,22.36238282,118.6832725,16
1,135,203,92.70124029,5.624203283,22.77856513,113.7759219,16
0,145,205,90.09877774,5.52078314,21.22503442,113.9760462,16
31,121,201,90.34396882,5.731535258,23.15791104,110.712841,16
35,131,203,93.91722423,5.893490899,22.42776057,102.7230739,16
29,140,195,90.95257927,5.560521058,23.64082979,116.7431319,16
33,138,198,90.69033986,6.222390798,22.29423493,122.7418744,16
14,140,197,90.90054697,6.071255131,23.35225078,113.0381382,16
35,145,195,94.58075845,6.231950009,22.03911546,110.9804014,16
40,120,197,92.48879468,5.889480679,23.80593812,119.6335548,16
25,132,198,90.85174383,5.732757516,22.31944084,100.1173443,16
31,137,196,93.82567435,6.400321212,22.14464104,120.6310784,16
36,144,196,94.50528753,6.496934492,23.65167552,115.3611268,16
10,140,197,90.27185592,6.229498836,22.16939473,124.4683112,16
22,30,12,92.51077745,6.354006744,15.78144173,119.035002,17
37,6,13,91.50819306,7.511755068,26.03097313,101.2847738,17
27,13,6,91.35608208,7.335158382,13.36050601,111.2266885,17
7,16,9,92.04304496,7.813916603,18.87957654,114.6659511,17
20,7,9,91.57802915,7.129136941,29.47741671,111.1727497,17
26,27,10,92.91487288,6.079998496,28.06903173,114.1339416,17
5,23,15,92.04670813,7.408939392,25.66901098,112.5424199,17
0,18,14,92.00719952,7.207991261,29.77149434,114.4161786,17
39,24,14,90.90343769,7.189259647,30.55472573,106.0711985,17
13,23,6,90.26408017,7.365338111,23.96147583,102.6958703,17
21,17,15,91.5473145,7.455991072,23.98289638,118.4901697,17
33,12,8,90.31153735,6.822282114,25.26052689,117.3695296,17
6,9,12,90.14362642,7.028746406,31.08368929,109.6894658,17
19,7,10,91.22062116,6.118430299,14.78003032,100.1961762,17
24,18,6,94.45239715,6.285312759,26.56608303,116.3796525,17
9,11,8,94.39000473,6.559236744,24.85903405,111.7803734,17
31,8,7,93.63812684,7.163245982,34.51465139,103.5684926,17
22,17,5,90.72351622,6.945562889,24.12188673,102.835632,17
13,5,8,90.10522549,7.474710503,23.85340379,103.923226,17
16,8,9,91.28408653,7.601189843,24.60297538,111.2948115,17
4,13,6,94.25966183,7.561143224,15.63211033,101.4705704,17
0,25,14,91.97978938,6.361671475,19.33516809,116.450422,17
8,7,10,91.98317355,6.929216014,28.2620488,105.2132259,17
4,23,5,93.36348717,7.477935216,22.67594476,110.3332655,17
33,14,8,92.9641969,7.684420446,21.03200078,110.6823944,17
30,7,15,91.06053924,7.825531916,33.23453301,115.7659902,17
21,29,12,92.15987039,6.438668989,22.30318989,117.3688104,17
11,14,5,94.8933184,6.946354724,11.50322938,115.5683776,17
9,8,15,94.35734702,7.994465371,14.34320488,110.2223123,17
5,18,14,93.48447453,7.434118807,33.1056981,119.1709113,17
29,25,14,90.4582865,7.781988584,30.49183837,113.3302105,17
33,12,15,92.03272799,6.052318465,30.25578031,116.7173125,17
8,16,6,90.26457428,7.106650373,12.22816189,108.4161706,17
15,14,8,90.22399223,6.22094286,10.01081312,119.3941064,17
16,7,8,90.60901895,6.420457311,22.79196751,116.5084074,17
0,12,7,90.65458473,6.969249676,20.18432263,116.8130969,17
5,25,6,94.01331956,6.011302181,30.72119881,106.8118019,17
6,8,11,92.39651663,6.600948788,24.35590861,119.6946577,17
10,5,5,91.35349216,7.817846496,21.21306973,112.9834361,17
1,17,6,91.38411917,6.8198271,10.78689755,117.5293447,17
1,30,10,91.34663797,7.291405641,11.89925671,103.5771468,17
0,23,15,93.37488907,7.598729065,22.56664172,109.8585753,17
24,27,9,93.24688124,6.157135092,18.86883219,119.3936976,17
36,11,13,93.04897191,7.1917274,17.34083741,112.7194284,17
40,21,8,92.87820148,7.418761774,34.90665289,102.1906333,17
40,22,6,91.90997228,6.488221135,24.53610067,115.9787989,17
32,18,13,91.74780462,6.044167236,13.8377282,107.9873218,17
9,10,10,93.52211892,6.010391864,22.3551049,101.5164589,17
13,16,8,93.12316972,6.949838549,34.74004942,100.1967854,17
15,9,11,94.14861001,7.907956251,11.54785707,108.8289171,17
29,11,5,91.94670335,7.639788459,23.13338811,104.4224145,17
1,15,9,94.55239717,7.53350946,29.98364695,115.3560318,17
18,5,11,90.93756231,6.251586885,20.87947369,102.4550786,17
14,22,9,91.13772765,6.543191814,17.24944623,112.5090516,17
33,15,7,91.68293851,7.651225301,15.83388699,109.7571416,17
4,6,7,91.11764246,6.708889665,23.01014302,112.6738296,17
17,16,14,92.18151927,6.625538653,16.39624284,102.944161,17
12,20,10,93.10527686,6.528354932,24.45132792,109.4711098,17
34,29,8,91.15248149,6.450640306,31.87859192,105.3437825,17
39,28,10,91.48247612,7.181907673,31.34920143,109.1549823,17
31,25,12,90.03969587,7.016482298,18.05142392,111.7793889,17
12,6,8,92.86773675,6.388617138,30.84835031,107.4142681,17
12,29,13,91.52781832,7.57125447,22.45616931,118.0069295,17
26,11,11,90.95589386,7.609348255,13.70319166,106.2944879,17
19,24,15,93.72485075,7.137136973,20.48954522,111.8391951,17
39,21,9,94.02769434,6.354022554,13.20844373,106.2696156,17
16,29,13,93.67804556,6.196907944,32.31944397,117.6236473,17
36,29,13,90.91510525,7.829507245,20.68185224,109.7513927,17
37,23,12,90.50621806,6.395258356,31.52675982,113.1169398,17
39,9,15,91.81183218,7.992041984,25.35467646,116.7555937,17
31,5,14,91.69865887,6.583411671,17.66545409,110.6857506,17
18,12,8,91.81668769,6.206053072,12.59093977,119.3916718,17
20,20,10,93.68394562,6.976997772,11.86631922,106.060149,17
5,8,5,92.22706805,6.562594972,11.03367937,112.7715925,17
20,8,12,94.96419851,7.260416405,25.2990432,117.9733424,17
25,21,11,90.15406807,6.460044778,32.23797837,104.7052254,17
14,19,14,94.35815354,6.699164936,17.68408797,108.0638166,17
37,18,12,90.19147747,7.401121811,10.2708877,106.6955204,17
26,15,6,94.78797376,6.912033409,17.22034507,108.0054343,17
13,22,5,90.50096668,7.764040111,19.667056,100.1737964,17
32,25,9,93.75652041,7.796034006,10.35609594,101.1456947,17
19,7,9,91.71369387,6.969883483,27.255435,101.139435,17
28,7,9,92.13229786,6.730757538,34.5917846,115.5650287,17
24,30,11,94.51768464,6.601395755,32.39523995,113.25373,17
7,17,10,91.22320999,6.465913274,10.16431299,106.362551,17
18,23,8,93.43949693,6.41354791,21.49118657,101.4819888,17
7,20,12,94.76759975,6.475275337,16.53460397,110.0447896,17
20,23,11,90.12220323,6.407715561,31.8520694,109.9455062,17
18,14,11,90.00621688,6.550814117,28.04799508,117.1311498,17
34,11,10,94.59551226,7.36220835,31.75048899,115.1989301,17
20,29,10,93.27189064,7.36549204,29.07412717,100.7896871,17
37,24,13,90.71037456,7.8546243,19.14381903,108.0230792,17
12,8,10,91.4448027,7.995848977,16.14820285,107.4287664,17
34,10,14,92.05811721,6.725600855,34.05296914,116.8020848,17
6,13,9,90.56151463,7.786725333,34.51423957,118.3271968,17
27,30,5,90.54608254,7.656978112,32.71748548,113.328978,17
13,8,12,92.54736032,7.105904818,25.16296632,114.3117197,17
6,7,7,94.47316879,7.199106204,27.68167318,113.9995146,17
40,17,15,90.9492967,7.871063004,21.35093384,107.0862095,17
31,26,9,93.25638873,7.566165721,11.69894639,103.2005992,17
61,68,50,91.49725058,6.793245417,35.21462816,243.0745066,18
58,46,45,90.79028064,6.576261427,42.39413392,88.46607497,18
45,47,55,91.14220381,6.751452932,38.4191628,119.2653877,18
39,65,53,92.11508608,6.560743093,35.33294932,235.6133585,18
31,68,45,90.07600528,6.938313356,42.92325255,196.2408242,18
70,68,45,92.85470152,6.991626158,33.83508569,203.4044028,18
68,62,50,92.76437927,6.977700268,33.20258348,197.5282582,18
34,65,47,93.71043692,6.833768535,23.48546973,191.7760562,18
38,68,54,90.81781439,6.739170045,29.33710543,202.0572747,18
69,64,47,94.50766912,6.993473247,40.21199348,186.6762324,18
58,51,47,91.70445386,6.757470637,42.13473976,197.402901,18
59,47,53,91.4618874,6.850663232,32.86316618,47.271547,18
44,64,54,91.38048469,6.74274935,29.80744318,232.7046126,18
56,57,48,93.0484859,6.506120752,31.56213762,63.62250788,18
69,60,54,93.06134398,6.98992719,36.32268069,141.1736926,18
56,58,49,94.60761797,6.69215564,37.13165026,172.4788062,18
49,55,53,93.63739039,6.544029776,38.4418717,77.71566883,18
38,51,52,90.78931681,6.927803911,32.66160599,78.85085502,18
54,65,47,91.55594211,6.721835879,27.92765919,149.9107557,18
57,57,51,91.48815629,6.99223441,39.01793345,105.8841531,18
39,52,53,94.65904123,6.704204398,32.51247398,51.07048113,18
58,67,45,91.72514851,6.702424548,38.72382798,62.62377075,18
61,64,52,92.83405443,6.641098708,43.30204933,110.562229,18
34,62,55,90.72526502,6.585346229,27.58548913,238.5008779,18
31,48,45,92.90951393,6.563134737,40.78881819,132.7923586,18
47,46,52,91.40301608,6.502289473,23.19451074,206.3999208,18
32,68,52,92.61715632,6.800321319,32.68067385,248.8592986,18
36,59,46,93.61082872,6.721130543,34.28879307,127.2509777,18
61,51,51,94.16193416,6.574677594,39.30050027,120.9512466,18
70,54,46,91.12220596,6.919342407,39.73149053,122.7628653,18
44,56,49,91.25589286,6.519779583,39.23342464,64.4478499,18
34,68,51,94.17756725,6.687088098,27.34734861,40.35153141,18
50,59,47,92.09278584,6.747975732,40.76998685,209.8678411,18
39,70,52,90.79668055,6.65149129,26.26559543,59.49373381,18
34,61,49,93.3210737,6.502675132,28.12971499,117.8201907,18
44,60,55,90.55561637,6.825371185,34.2804607,98.54047745,18
31,62,52,93.00754254,6.99104104,33.7960155,182.026807,18
65,62,51,90.87394933,6.511624841,31.53243779,207.0735119,18
44,57,53,90.51431779,6.93172108,42.30495821,74.876786,18
50,47,48,90.61964344,6.712772333,24.63676897,218.2299187,18
43,50,48,91.37059792,6.63016515,28.28222883,179.2720807,18
60,46,53,92.98254537,6.761953186,24.48620746,183.49095,18
70,68,55,94.63548176,6.691202286,42.84609252,78.8099639,18
59,62,52,93.10887229,6.608667684,43.67549305,103.8235658,18
60,58,51,92.92203105,6.840802254,42.07213781,165.7412972,18
42,60,47,92.12746225,6.834808348,33.46873719,136.8277041,18
